dong_name,gu_name,2007-12-31T15:00:00.000Z,2008-01-31T15:00:00.000Z,2008-02-29T15:00:00.000Z,2008-03-31T15:00:00.000Z,2008-04-30T15:00:00.000Z,2008-05-31T15:00:00.000Z,2008-06-30T15:00:00.000Z,2008-07-31T15:00:00.000Z,2008-08-31T15:00:00.000Z,2008-09-30T15:00:00.000Z,2008-10-31T15:00:00.000Z,2008-11-30T15:00:00.000Z,2008-12-31T15:00:00.000Z,2009-01-31T15:00:00.000Z,2009-02-28T15:00:00.000Z,2009-03-31T15:00:00.000Z,2009-04-30T15:00:00.000Z,2009-05-31T15:00:00.000Z,2009-06-30T15:00:00.000Z,2009-07-31T15:00:00.000Z,2009-08-31T15:00:00.000Z,2009-09-30T15:00:00.000Z,2009-10-31T15:00:00.000Z,2009-11-30T15:00:00.000Z,2009-12-31T15:00:00.000Z,2010-01-31T15:00:00.000Z,2010-02-28T15:00:00.000Z,2010-03-31T15:00:00.000Z,2010-04-30T15:00:00.000Z,2010-05-31T15:00:00.000Z,2010-06-30T15:00:00.000Z,2010-07-31T15:00:00.000Z,2010-08-31T15:00:00.000Z,2010-09-30T15:00:00.000Z,2010-10-31T15:00:00.000Z,2010-11-30T15:00:00.000Z,2010-12-31T15:00:00.000Z,2011-01-31T15:00:00.000Z,2011-02-28T15:00:00.000Z,2011-03-31T15:00:00.000Z,2011-04-30T15:00:00.000Z,2011-05-31T15:00:00.000Z,2011-06-30T15:00:00.000Z,2011-07-31T15:00:00.000Z,2011-08-31T15:00:00.000Z,2011-09-30T15:00:00.000Z,2011-10-31T15:00:00.000Z,2011-11-30T15:00:00.000Z,2011-12-31T15:00:00.000Z,2012-01-31T15:00:00.000Z,2012-02-29T15:00:00.000Z,2012-03-31T15:00:00.000Z,2012-04-30T15:00:00.000Z,2012-05-31T15:00:00.000Z,2012-06-30T15:00:00.000Z,2012-07-31T15:00:00.000Z,2012-08-31T15:00:00.000Z,2012-09-30T15:00:00.000Z,2012-10-31T15:00:00.000Z,2012-11-30T15:00:00.000Z,2012-12-31T15:00:00.000Z,2013-01-31T15:00:00.000Z,2013-02-28T15:00:00.000Z,2013-03-31T15:00:00.000Z,2013-04-30T15:00:00.000Z,2013-05-31T15:00:00.000Z,2013-06-30T15:00:00.000Z,2013-07-31T15:00:00.000Z,2013-08-31T15:00:00.000Z,2013-09-30T15:00:00.000Z,2013-10-31T15:00:00.000Z,2013-11-30T15:00:00.000Z,2013-12-31T15:00:00.000Z,2014-01-31T15:00:00.000Z,2014-02-28T15:00:00.000Z,2014-03-31T15:00:00.000Z,2014-04-30T15:00:00.000Z,2014-05-31T15:00:00.000Z,2014-06-30T15:00:00.000Z,2014-07-31T15:00:00.000Z,2014-08-31T15:00:00.000Z,2014-09-30T15:00:00.000Z,2014-10-31T15:00:00.000Z,2014-11-30T15:00:00.000Z,2014-12-31T15:00:00.000Z,2015-01-31T15:00:00.000Z,2015-02-28T15:00:00.000Z,2015-03-31T15:00:00.000Z,2015-04-30T15:00:00.000Z,2015-05-31T15:00:00.000Z,2015-06-30T15:00:00.000Z,2015-07-31T15:00:00.000Z,2015-08-31T15:00:00.000Z,2015-09-30T15:00:00.000Z,2015-10-31T15:00:00.000Z,2015-11-30T15:00:00.000Z,2015-12-31T15:00:00.000Z,2016-01-31T15:00:00.000Z,2016-02-29T15:00:00.000Z,2016-03-31T15:00:00.000Z,2016-04-30T15:00:00.000Z,2016-05-31T15:00:00.000Z,2016-06-30T15:00:00.000Z,2016-07-31T15:00:00.000Z,2016-08-31T15:00:00.000Z,2016-09-30T15:00:00.000Z,2016-10-31T15:00:00.000Z,2016-11-30T15:00:00.000Z,2016-12-31T15:00:00.000Z,2017-01-31T15:00:00.000Z,2017-02-28T15:00:00.000Z,2017-03-31T15:00:00.000Z,2017-04-30T15:00:00.000Z,2017-05-31T15:00:00.000Z,2017-06-30T15:00:00.000Z,2017-07-31T15:00:00.000Z,2017-08-31T15:00:00.000Z,2017-09-30T15:00:00.000Z,2017-10-31T15:00:00.000Z,2017-11-30T15:00:00.000Z,2017-12-31T15:00:00.000Z,2018-01-31T15:00:00.000Z,2018-02-28T15:00:00.000Z,2018-03-31T15:00:00.000Z,2018-04-30T15:00:00.000Z,2018-05-31T15:00:00.000Z,2018-06-30T15:00:00.000Z,2018-07-31T15:00:00.000Z,2018-08-31T15:00:00.000Z,2018-09-30T15:00:00.000Z,2018-10-31T15:00:00.000Z,2018-11-30T15:00:00.000Z,2018-12-31T15:00:00.000Z,2019-01-31T15:00:00.000Z,2019-02-28T15:00:00.000Z,2019-03-31T15:00:00.000Z,2019-04-30T15:00:00.000Z,2019-05-31T15:00:00.000Z,2019-06-30T15:00:00.000Z,2019-07-31T15:00:00.000Z,2019-08-31T15:00:00.000Z,2019-09-30T15:00:00.000Z,2019-10-31T15:00:00.000Z,2019-11-30T15:00:00.000Z,2019-12-31T15:00:00.000Z,2020-01-31T15:00:00.000Z,2020-02-29T15:00:00.000Z,2020-03-31T15:00:00.000Z,2020-04-30T15:00:00.000Z,2020-05-31T15:00:00.000Z,2020-06-30T15:00:00.000Z,2020-07-31T15:00:00.000Z,2020-08-31T15:00:00.000Z,2020-09-30T15:00:00.000Z,2020-10-31T15:00:00.000Z,2020-11-30T15:00:00.000Z,2020-12-31T15:00:00.000Z,2021-01-31T15:00:00.000Z,2021-02-28T15:00:00.000Z,2021-03-31T15:00:00.000Z,2021-04-30T15:00:00.000Z,2021-05-31T15:00:00.000Z,2021-06-30T15:00:00.000Z,2021-07-31T15:00:00.000Z,2021-08-31T15:00:00.000Z,2021-09-30T15:00:00.000Z,2021-10-31T15:00:00.000Z,2021-11-30T15:00:00.000Z,2021-12-31T15:00:00.000Z,2022-01-31T15:00:00.000Z,2022-02-28T15:00:00.000Z,2022-03-31T15:00:00.000Z,2022-04-30T15:00:00.000Z,2022-05-31T15:00:00.000Z,2022-06-30T15:00:00.000Z,2022-07-31T15:00:00.000Z,2022-08-31T15:00:00.000Z,2022-09-30T15:00:00.000Z,2022-10-31T15:00:00.000Z,2022-11-30T15:00:00.000Z,2022-12-31T15:00:00.000Z,2023-01-31T15:00:00.000Z,2023-02-28T15:00:00.000Z,2023-03-31T15:00:00.000Z,2023-04-30T15:00:00.000Z,2023-05-31T15:00:00.000Z,2023-06-30T15:00:00.000Z,2023-07-31T15:00:00.000Z,2023-08-31T15:00:00.000Z,2023-09-30T15:00:00.000Z,2023-10-31T15:00:00.000Z,2023-11-30T15:00:00.000Z,2023-12-31T15:00:00.000Z,2024-01-31T15:00:00.000Z,2024-02-29T15:00:00.000Z,2024-03-31T15:00:00.000Z,2024-04-30T15:00:00.000Z,2024-05-31T15:00:00.000Z,2024-06-30T15:00:00.000Z,2024-07-31T15:00:00.000Z
부암동,종로구,964.06,962.63,968.33,972,973.91,974.56,975.22,940.14,940.72,922.67,923.35,925.61,927.89,930.16,928.94,930.88,928,928.27,930.8,933.34,950.95,952.49,953.99,955.48,956.98,958.12,959.26,959.12,958.96,959.05,959.13,959.21,959.29,960.53,961.76,962.99,964.23,965.46,966.7,967.94,969.17,970.4,973.08,974.69,976.3,977.91,979.52,981.13,982.67,986.18,989.69,993.2,996.71,1000.22,1003.73,1007.27,1010.94,1014.6,1018.28,1021.94,1025.62,1029.28,1032.96,1036.62,1040.29,1043.96,1047.63,1051.31,1054.98,1058.64,1062.31,1065.98,1069.65,1072.38,1074.46,1076.55,1079.17,1081.8,1084.41,1087.67,1090.71,1093.75,1096.79,1099.83,1102.87,1105.91,1108.95,1111.99,1115.03,1118.01,1121,1123.97,1126.95,1130.9,1135.69,1140.48,1145.28,1150.07,1154.87,1159.66,1164.46,1169.25,1174.48,1179.72,1184.48,1189.26,1194.03,1198.8,1203.57,1208.34,1213.11,1217.87,1222.65,1227.42,1232.19,1235.86,1239.53,1243.2,1246.87,1250.54,1254.21,1257.88,1261.55,1265.23,1268.89,1272.56,1276.24,1279.91,1283.57,1287.25,1290.92,1294.59,1298.26,1301.93,1305.6,1309.27,1312.95,1316.62,1320.29,1323.96,1327.63,1331.3,1334.97,1338.4,1341.82,1345.25,1348.68,1352.1,1355.53,1361.08,1366.63,1372.18,1377.73,1383.28,1388.82,1394.38,1401.52,1408.66,1411.84,1427.29,1442.73,1458.18,1460.48,1460.8,1460.39,1459.99,1459.59,1459.18,1458.78,1458.38,1457.98,1457.57,1457.17,1456.77,1456.37,1455.96,1455.56,1455.16,1454.75,1454.35,1453.94,1453.54,1453.14,1452.74,1452.33,1451.93,1451.53,1451.13,1450.72,1450.32,1450.32,1450.32,1450.32,1450.32,1450.32,1450.32,1450.32,1450.32,1450.32,1450.32
사직동,종로구,2321.04,2293.08,2265.12,2264.75,2208.96,2153.17,2097.38,2069.4,2001.23,1987.38,1969.51,1966.69,1963.87,1969.14,1966.36,1980.58,2009.83,2031.24,2046.37,2061.21,2076.64,2088.05,2092.36,2095.99,2100.31,2106.36,2112.31,2110.18,2101.18,2092.18,2106.38,2120.58,2120.1,2123.17,2136.54,2154.26,2158.31,2156.04,2173.97,2179.96,2185.27,2184.35,2182.99,2187.44,2190.86,2194.27,2190.45,2197.65,2204.84,2208.88,2181.43,2154.46,2139.98,2128.48,2116.99,2126.59,2133.83,2141.8,2134.25,2126.71,2119.16,2109.89,2114.85,2076.22,2081.43,2100.47,2091.9,2082.87,2072.97,2063.51,2058.57,2056.51,2054.78,2047.31,2041.62,2039.45,2042.84,2049.84,2056.96,2069.29,2083.32,2096.18,2108.89,2089.57,2064.97,2072.71,2086.61,2088.25,2094.78,2101.94,2109,2115.53,2120.99,2161.3,2125.45,2143.12,2158.61,2132.47,2133.99,2128.83,2126.77,2154.99,2153.06,2148.05,2158.07,2172.63,2210.25,2222.37,2226.88,2230.97,2214.78,2243.42,2234.58,2231.11,2221.53,2240.92,2261.3,2281.61,2294.04,2294.38,2297.39,2318.79,2367.26,2405.52,2440.94,2470.99,2503.45,2534.46,2558.85,2582.78,2596.19,2616.46,2636.72,2654.12,2671.53,2688.68,2695.93,2708,2709.18,2738.63,2765.18,2805.68,2802.76,2824.06,2842.4,2861.41,2882.93,2904.88,2926.14,3005.51,3045.42,3062.81,3080.19,3101.16,3129.19,3225.46,3227.56,3231.1,3232.91,3265.47,3279.42,3281.87,3284.32,3290.44,3300.04,3309.92,3319.61,3329.31,3339,3348.7,3358.39,3368.09,3384.36,3400.63,3409.38,3418.14,3426.89,3435.65,3444.4,3453.16,3461.91,3470.99,3480.1,3492.88,3500.6,3502.89,3513.87,3503.4,3492.94,3474.9,3517.14,3512.22,3512.86,3513.51,3519.2,3521.73,3524.25,3550.06,3569.43,3569.43
수송동,종로구,1630.38,1632.48,1634.03,1681.82,1734.27,1739.16,1744.06,1748.95,1715.82,1682.72,1650.43,1661.1,1670.62,1680.1,1689.58,1699.08,1708.57,1718.05,1727.53,1737.04,1746.52,1715.14,1728.61,1742.04,1755.47,1770.85,1786.2,1801.56,1816.91,1832.29,1842.51,1852.74,1862.99,1873.21,1881.66,1890.1,1901.53,1912.99,1917.05,1921.13,1925.21,1929.27,1932.37,1935.51,1938.61,1941.71,1944.83,1947.96,1947.63,1981.98,2012.88,1934.01,2032.64,2060.99,2034.51,2022.81,2068.9,2082.01,2121.74,2097.99,2116.23,2106.35,2109.09,2111.81,2114.53,2117.25,2119.97,2122.7,2125.42,2128.16,2130.87,2133.61,2136.33,2139.04,2149.04,2159.02,2163.42,2167.82,2186.24,2206.48,2226.71,2241.77,2246.55,2251.31,2256.11,2260.88,2265.65,2270.42,2275.2,2279.98,2284.75,2284.64,2284.49,2284.38,2284.26,2284.12,2284,2283.88,2283.75,2283.63,2283.51,2283.37,2283.25,2283.14,2282.99,2282.88,2282.76,2282.63,2282.5,2282.38,2282.25,2282.12,2282.01,2281.87,2281.76,2281.63,2282.38,2283.14,2283.9,2284.65,2285.41,2286.18,2286.92,2287.69,2288.46,2289.21,2289.97,2290.74,2291.48,2292.25,2293.01,2293.76,2294.52,2295.28,2296.03,2296.79,2297.56,2298.3,2299.07,2299.83,2300.59,2301.35,2302.11,2302.86,2303.62,2304.39,2305.13,2305.9,2306.66,2307.4,2308.17,2308.94,2309.68,2310.44,2311.21,2311.95,2312.73,2313.49,2315.91,2318.35,2320.79,2323.2,2325.64,2327.44,2329.23,2330.46,2332.26,2334.05,2335.85,2337.64,2339.44,2341.23,2343.03,2344.82,2346.62,2348.41,2350.21,2352,2353.8,2355.6,2357.39,2359.19,2360.98,2362.78,2364.58,2366.37,2368.17,2369.96,2371.76,2373.55,2373.59,2373.63,2373.66,2373.7,2373.74,2373.77,2373.81,2373.81,2373.81,2373.81
숭인동,종로구,1309.8,1312.07,1422.44,1420.8,1410.31,1375.95,1341.59,1335.22,1328.86,1342.42,1363.36,1425.47,1410.51,1390.98,1373.78,1361.13,1392.2,1452.49,1452.74,1466.99,1486.05,1505.92,1506.99,1507.88,1508.77,1507.18,1487.67,1489.27,1486.63,1480.39,1473.41,1467.89,1464.83,1466.72,1469.9,1470.61,1480.64,1473.52,1476.99,1488.26,1497.37,1498.96,1486.67,1458.24,1483.58,1488.1,1484.14,1507.34,1511.66,1496.46,1482.28,1473.04,1463.18,1452.86,1442.98,1432.95,1422.95,1412.94,1404.63,1404.82,1390.99,1387.01,1387.91,1398.92,1403.72,1401.61,1417.28,1418.87,1419.45,1450.49,1445.61,1443.25,1452.97,1433.41,1432.17,1442.23,1432,1428.39,1451.18,1438.23,1436.78,1446.5,1445.37,1443.54,1446.29,1455.54,1464.84,1487.68,1487.93,1494.62,1503.7,1508.49,1519.33,1531.9,1533.13,1545.13,1535.12,1538.3,1538.07,1541.6,1551.84,1566.48,1561.45,1587.66,1598.12,1608.53,1614.31,1614.1,1618.72,1616.26,1609.7,1638.53,1644.25,1659.39,1693.75,1720.24,1740.63,1747.37,1745.07,1766.55,1775.87,1801.83,1840.6,1852.83,1867.63,1901.99,1925.88,2026.1,2043.21,2051.03,2060.54,2069.73,2074.55,2079.46,2084.21,2089.32,2093.62,2109.16,2119.04,2120.74,2137.42,2154.39,2180.28,2192.8,2208.64,2230.8,2268.7,2272.43,2275.23,2301.44,2380.29,2419.31,2454.28,2486.84,2512.01,2521.4,2570.84,2650.74,2675.12,2697.48,2720.14,2743.52,2755.36,2783.04,2800.09,2781.84,2791.94,2807.09,2822.03,2820.19,2797.96,2797.22,2792.44,2782.8,2770.55,2758.91,2746.52,2734.24,2720.68,2707.42,2699.47,2690.8,2684.53,2679.18,2671.28,2671.89,2669.28,2666.66,2661.14,2663.9,2661.31,2655.45,2663.14,2663.36,2662.09,2682.53,2686.79,2693.39,2683.72,2683.72
신교동,종로구,1303.02,1310.55,1318.06,1327.04,1335.99,1344.98,1353.94,1362.93,1371.9,1380.88,1389.85,1398.81,1407.78,1416.76,1425.73,1441.24,1456.72,1472.23,1487.7,1503.21,1519.12,1533.81,1548.48,1563.17,1577.84,1592.53,1607.21,1621.89,1636.57,1651.25,1665.93,1680.61,1695.29,1709.97,1724.65,1733.63,1742.63,1741.33,1740.02,1738.72,1737.42,1736.12,1734.82,1733.5,1732.21,1730.91,1729.61,1728.3,1727,1725.7,1724.4,1723.1,1721.79,1720.49,1719.19,1717.87,1716.57,1715.27,1713.96,1712.66,1711.36,1710.06,1708.77,1707.47,1706.17,1704.86,1703.56,1702.24,1700.94,1699.64,1698.34,1697.04,1696.34,1695.64,1693.85,1692.05,1690.26,1688.48,1686.69,1684.89,1683.1,1681.31,1679.51,1677.73,1675.94,1674.15,1672.35,1681.13,1689.9,1698.67,1707.44,1716.22,1724.99,1733.76,1742.53,1751.31,1760.08,1768.85,1777.63,1786.4,1795.17,1803.95,1812.72,1821.49,1830.26,1839.04,1847.81,1856.58,1865.36,1874.13,1882.9,1891.68,1900.45,1909.22,1917.99,1926.77,1935.54,1940.85,1946.15,1951.46,1956.78,1962.08,1967.39,1972.7,1978,1983.31,1988.61,1993.93,1999.24,2004.55,2009.85,2015.16,2020.46,2025.78,2031.09,2036.39,2041.7,2047.01,2052.31,2057.62,2062.94,2068.24,2073.55,2078.86,2084.16,2089.47,2094.77,2100.09,2105.4,2110.71,2115.49,2120.28,2125.07,2129.87,2134.66,2139.45,2144.24,2149.02,2153.81,2158.6,2163.4,2168.19,2172.98,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2177.77,2187.27,2187.27,2187.27,2187.27,2187.27,2187.27,2187.27,2187.27,2187.27,2187.27,2187.27,2187.27
신문로1가,종로구,1222.19,1246.48,1270.73,1295.02,1319.28,1327.01,1334.78,1342.52,1350.29,1358.02,1365.8,1373.53,1381.3,1389.04,1396.81,1289.98,1293.19,1296.38,1299.58,1302.77,1305.98,1309.17,1312.36,1315.55,1318.74,1321.95,1325.13,1328.34,1331.53,1334.74,1337.91,1341.12,1351.05,1360.99,1370.9,1380.84,1390.76,1400.7,1410.61,1420.55,1430.48,1440.42,1450.33,1460.25,1470.19,1480.12,1490.04,1499.97,1509.91,1519.83,1529.76,1539.68,1549.62,1559.55,1569.49,1579.4,1589.34,1599.26,1609.2,1619.11,1629.05,1638.98,1648.9,1658.83,1668.75,1678.69,1688.62,1698.54,1708.47,1718.41,1728.33,1738.26,1748.18,1758.12,1761.61,1765.13,1768.62,1772.15,1775.63,1779.16,1782.65,1781.62,1780.57,1779.54,1778.48,1777.45,1776.4,1775.37,1774.33,1773.3,1772.23,1771.2,1770.16,1769.13,1768.08,1767.05,1766.01,1764.96,1763.91,1762.88,1761.84,1760.81,1759.76,1758.72,1757.67,1756.64,1755.59,1754.56,1753.52,1752.49,1751.42,1770.98,1790.51,1777.77,1803.63,1822.93,1842.21,1868.62,1895.02,1907.38,1924.26,1941.16,1958.04,1974.93,1991.8,2008.72,2025.6,2042.49,2057,2071.5,2086.02,2100.54,2115.04,2129.55,2144.07,2158.57,2173.09,2187.61,2202.11,2216.63,2231.15,2245.65,2260.16,2283.91,2307.66,2331.4,2355.15,2378.89,2402.65,2426.39,2450.13,2473.88,2497.63,2521.38,2545.12,2561.59,2578.05,2594.51,2610.98,2627.44,2643.9,2647.16,2650.4,2653.66,2656.91,2660.16,2663.41,2666.67,2669.91,2673.17,2676.43,2679.67,2682.93,2686.18,2689.43,2692.68,2695.94,2699.18,2702.44,2705.7,2708.94,2712.2,2715.45,2718.7,2721.95,2725.21,2728.45,2731.71,2731.71,2731.71,2731.71,2731.71,2731.71,2731.71,2731.71,2731.71,2731.71,2731.71,2731.71,2731.71
신문로2가,종로구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5440.68,5485.36,5530.05,5223.27,5266.81,5310.37,5353.92,5580.29,5580.3,5580.31,5580.34,5608.39,5636.44,5664.51,5692.56,5720.61,5748.68,5776.74,5804.8,5832.85,5860.91,5888.97,5917.02,5945.08,5973.14,6001.19,6029.25,6057.31,6085.36,6113.42,6141.48,6154.99,6168.52,6182.03,6178.92,6175.8,6172.69,6169.57,6166.45,6163.34,6163.34,6163.34,6163.34,6163.34,6163.34,6163.34,6163.34,6163.34
신영동,종로구,822.07,825.83,822.86,839.04,844.45,848.1,852.29,856.47,860.66,858.79,856.92,855.05,853.19,865.14,877.09,874.34,869.9,862.33,854.76,847.2,860.92,874.63,886.08,897.11,908.14,884.08,860.02,863.97,867.91,871.86,875.81,885,877.52,870.04,865.83,861.61,877.23,883.19,889.15,893.4,897.66,901.25,904.83,909,912.89,915.92,917.25,920.46,922.84,924.71,918.4,912.11,905.8,901.04,896.26,888.48,883.83,880.75,877.67,874.59,871.51,869.95,868.39,866.83,920.41,902.43,906.02,909.6,913.18,916.76,925.11,928.91,937.4,941.87,934.02,920.69,912.61,931,949.37,967.75,962.24,959.46,958.64,957.82,957,947.97,965.97,981.13,997.03,992.91,990.14,1001.39,1012.65,1024.61,1036.57,1046.43,1055.18,1063.84,1072.49,1075.13,1077,1084.87,1099.73,1107.97,1114.31,954.1,1008.87,1063.95,1118.99,1125.23,1133.25,1136.19,1139.59,1126.63,1130.09,1142.93,1155.77,1171.75,1187.72,1199.84,1212.1,1220.07,1228.02,1235.99,1245.65,1248.36,1250.14,1251.92,1274.09,1274.03,1273.98,1273.93,1273.87,1274.49,1275.1,1275.72,1276.34,1279.16,1281.98,1284.81,1296.67,1307.17,1314.7,1325.46,1336.24,1347,1350.63,1354.27,1376.89,1402.42,1376.23,1397.28,1418.32,1434.25,1450.18,1457.15,1464.12,1471.09,1481.07,1488.25,1492.57,1494.02,1501.29,1509.7,1518.12,1526.53,1534.95,1543.27,1551.57,1559.89,1563.29,1566.69,1567.1,1567.5,1567.9,1568.3,1568.71,1569.1,1569.51,1569.92,1570.31,1570.72,1571.11,1571.52,1571.92,1572.33,1572.73,1573.13,1574.53,1575.93,1577.33,1578.73,1580.13,1581.53,1582.93,1584.33,1585.72,1587.13,1587.13,1587.13
연건동,종로구,943.09,952.15,961.2,970.26,979.32,988.37,997.43,1006.53,1015.58,1024.64,1033.7,1042.75,1051.81,1060.86,1069.92,1079.02,1088.07,1097.13,1106.19,1115.24,1115.64,1116,1116.4,1116.76,1117.16,1117.56,1117.92,1118.32,1118.72,1119.08,1119.48,1119.84,1120.24,1120.64,1121,1121.4,1121.8,1122.16,1122.56,1122.91,1123.32,1123.72,1124.07,1124.48,1124.88,1125.23,1125.64,1125.99,1126.39,1126.8,1127.15,1127.55,1127.91,1128.31,1128.71,1129.07,1129.47,1129.87,1130.23,1130.63,1130.99,1131.39,1131.79,1132.15,1132.55,1132.95,1133.31,1133.71,1134.07,1134.47,1134.87,1135.23,1135.63,1136.03,1136.39,1136.79,1137.14,1137.55,1141.74,1145.93,1150.08,1154.28,1158.47,1162.66,1166.81,1171,1175.2,1179.39,1183.54,1187.73,1191.93,1196.12,1200.27,1204.46,1207.36,1210.26,1213.2,1216.1,1219,1221.9,1224.85,1227.75,1230.65,1233.55,1236.45,1239.39,1242.29,1245.19,1248.09,1250.99,1253.93,1256.83,1259.73,1262.63,1265.58,1268.48,1271.38,1274.28,1277.17,1280.12,1283.02,1285.92,2020.37,2065.71,2132.9,2128.6,2134.31,2140,2137.71,2135.42,2187.08,2238.73,2216.45,2194.19,2212.51,2230.91,2249.25,2242.32,2220.24,2198.24,2263.57,2328.9,2350.27,2375.62,2400.99,2406.37,2411.74,2417.12,2422.49,2427.88,2433.26,2438.63,2444.01,2449.38,2361.56,2274.55,2287.59,2300.75,2313.8,2326.94,2340,2353.06,2366.19,2379.26,2386.89,2394.43,2402.06,2382.34,2362.63,2388.87,2301.86,2214.91,2127.9,2124.7,2121.5,2118.31,2115.11,2215.83,2316.55,2441.25,2382.09,2322.94,2286.81,2250.6,2214.47,2178.26,2142.13,2105.92,2072.98,2039.97,2299.76,2291.21,2282.65,2274.1,2265.47,2256.91,2248.36,2239.81,2239.81,2239.81
연지동,종로구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3603.69,3603.69,3603.69,3452.23,3450.96,3449.63,3448.37,3447.1,3445.77,3444.5,3443.23,3441.9,3440.63,3439.37,3438.1,3436.77,3435.5,3434.23,3432.9,3431.63,3430.37,3429.04,3427.77,3426.5,3425.17,3423.9,3422.63,3421.31,3420.04,3418.77,3417.5,3416.17,3414.9,3413.63,3412.31,3411.04,3409.77,3408.44,3407.17,3398.75,3390.38,3381.96,3373.6,3365.17,3356.75,3348.38,3339.96,3331.6,3323.17,3233.86,3227.6,3221.34,3215.13,3208.87,3202.66,3196.4,3190.14,3183.93,3177.67,3171.46,3165.2,3158.99,3152.73,3146.47,3140.26,3134,3127.79,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53,3121.53
옥인동,종로구,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1074.38,1079.44,1084.48,1089.54,1094.58,1099.64,1104.68,1109.74,1114.78,1119.83,1124.89,1129.93,1134.99,1140.03,1145.09,1150.13,1155.19,1160.23,1165.29,1170.35,1175.39,1180.45,1185.49,1190.55,1195.59,1200.64,1205.69,1210.74,1215.8,1220.84,1225.9,1230.94,1236,1241.04,1246.1,1251.14,1256.2,1261.26,1266.3,1315.45,1321.11,1326.78,1332.44,1338.11,1343.77,1349.44,1347.49,1351.72,1355.95,1360.18,1364.42,1368.65,1372.88,1377.11,1381.34,1383,1384.65,1386.3,1387.96,1389.61,1391.27,1392.92,1394.57,1396.22,1397.88,1399.53,1401.19,1402.84,1404.49,1406.15,1407.8,1409.46,1411.11,1412.76,1414.41,1416.07,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72,1417.72
익선동,종로구,927.52,947.04,962.35,920.17,937.49,956.07,950.87,953.16,948.5,967.44,967.21,973.78,980.61,969.79,982.35,954.36,1016.25,1048.54,1057.31,1081.3,1090.34,1090.91,1105.11,1116.3,1125.35,1134.41,1144,1108.08,1077.4,1083.58,1089.75,1093.61,1126.65,1134.27,1141.88,1149.5,1143.69,1148.93,1186.61,1182.1,1177.58,1204.26,1242.35,1197.07,1248.89,1273.74,1289.75,1296.59,1263.49,1256.18,1257.69,1247.63,1237.57,1230.46,1240.89,1289.99,1252.36,1266.76,1278.26,1289.79,1294.21,1288.07,1274.97,1261.86,1253.44,1253.96,1254.48,1255,1255.65,1261.81,1272.11,1276.86,1293.32,1311.36,1305.06,1330.24,1344.28,1359.61,1374.37,1389.12,1357.44,1364.38,1373.17,1381.94,1389.31,1396.7,1406.1,1412.5,1419,1424.67,1429.66,1434.64,1443.78,1453.25,1460.4,1473.47,1486.54,1470.69,1437.54,1405.86,1445,1484.16,1522.99,1528.28,1524.76,1523.65,1522.54,1489.22,1523.93,1558.78,1560.44,1579.77,1587.89,1596,1605.37,1607.39,1611.29,1614.82,1647.09,1648.93,1650.77,1654.92,1658.98,1662.19,1668.06,1674.36,1679.19,1684.05,1688.88,1693.74,1698.58,1703.42,1708.98,1714.53,1719.45,1711.91,1711.65,1711.38,1711.13,1710.85,1710.59,1710.32,1710.07,1711.54,1728.83,1746.15,1756.34,1764.9,1794.28,1823.78,1806.53,1789.29,1770.17,1759.89,1753.91,1765.39,1776.72,1769.77,1762.82,1781.97,1799.92,1805.52,1811.12,1830.52,1873.32,1916.12,1960.22,2001.68,2043.11,2084.55,2125.98,2090.84,2055.69,2014.79,2020.58,2038.77,2050.58,2062.39,2074.18,2085.63,2097.09,2108.55,2120,2124.48,2130.8,2155.44,2160.28,2187.92,2212.98,2234.98,2237.96,2241.08,2244.21,2247.35,2250.47,2247.58,2233.65,2220.46,2207.28,2207.28
